Date,Pref,Positive,Inpatient,Discharged,Unconfirmed
2022/8/5,Ibaraki,4833,23496,204226,0
2022/8/6,Ibaraki,4708,24694,207736,0
2022/8/7,Ibaraki,4377,25760,211047,0
2022/8/8,Ibaraki,2887,25519,214173,0
2022/8/9,Ibaraki,2741,24580,217852,0
2022/8/10,Ibaraki,2963,23986,221406,0
2022/8/11,Ibaraki,4581,25071,224902,0
2022/8/12,Ibaraki,3336,24058,229245,0
2022/8/13,Ibaraki,2282,22384,233198,0
2022/8/14,Ibaraki,3178,21905,236853,0
2022/8/15,Ibaraki,2557,20827,240485,0
2022/8/16,Ibaraki,1737,19394,243649,0
2022/8/17,Ibaraki,2620,18804,246857,0
2022/8/18,Ibaraki,4090,19520,250227,0
2022/8/19,Ibaraki,4804,20857,253691,0
2022/8/20,Ibaraki,4829,22298,257076,0
2022/8/21,Ibaraki,4275,23883,259766,0
2022/8/22,Ibaraki,3785,24852,262577,0
2022/8/23,Ibaraki,2539,24495,265468,0
2022/8/24,Ibaraki,4039,25476,268522,0
2022/8/25,Ibaraki,4654,27074,271572,0
2022/8/26,Ibaraki,3611,26762,275488,0
2022/8/27,Ibaraki,3791,26349,279688,0
2022/8/28,Ibaraki,3508,26126,283414,0
2022/8/29,Ibaraki,2240,24011,287765,0
2022/8/30,Ibaraki,1796,22434,291131,0
2022/8/31,Ibaraki,3344,22409,294494,0
2022/9/1,Ibaraki,3002,22178,297722,0
2022/9/2,Ibaraki,2396,20866,301424,0
2022/9/3,Ibaraki,2287,20837,301424,2310
2022/9/4,Ibaraki,2052,20823,301424,4376
2022/9/5,Ibaraki,1929,20792,301424,6330
2022/9/6,Ibaraki,1015,20706,301424,7428
2022/9/7,Ibaraki,2624,20666,301424,10089
2022/9/8,Ibaraki,2525,20655,301424,12623
2022/9/9,Ibaraki,1863,20559,301424,14582
2022/9/10,Ibaraki,1490,20490,301424,16136
2022/9/11,Ibaraki,1834,20475,301424,17980
2022/9/12,Ibaraki,1405,20430,301424,19430
2022/9/13,Ibaraki,589,20362,301424,20085
2022/9/14,Ibaraki,2070,20331,301424,22181
2022/9/15,Ibaraki,1949,20343,301424,24113
2022/9/16,Ibaraki,1533,20347,301424,25636
2022/9/17,Ibaraki,1372,20318,301424,27032
2022/9/18,Ibaraki,1433,20321,301424,28461
2022/9/19,Ibaraki,1191,20316,301424,29651
2022/9/20,Ibaraki,560,20243,301424,30280
2022/9/21,Ibaraki,423,20159,301424,30787
2022/9/22,Ibaraki,1808,20123,301424,32628
2022/9/23,Ibaraki,1677,20140,301424,34285
2022/9/24,Ibaraki,1189,20106,301424,35507
2022/9/25,Ibaraki,502,20090,301424,36025
2022/9/26,Ibaraki,1258,20077,301424,37292
2022/9/27,Ibaraki,556,20077,301424,37848
2022/9/28,Ibaraki,1508,20062,301424,39367
2022/9/29,Ibaraki,1261,20052,301424,40635
2022/9/30,Ibaraki,1037,20076,301424,41645
2022/10/1,Ibaraki,836,20088,301424,42465
2022/10/2,Ibaraki,890,20058,301424,43384
2022/10/3,Ibaraki,692,20054,301424,44080
2022/10/4,Ibaraki,304,20053,301424,44382
2022/10/5,Ibaraki,907,20013,301424,45329
2022/10/6,Ibaraki,856,19980,301424,46218
2022/10/7,Ibaraki,740,20000,301424,46936
2020/1/16,Tochigi,0,,,
2020/1/17,Tochigi,0,,,
2020/1/18,Tochigi,0,,,
2020/1/19,Tochigi,0,,,
2020/1/20,Tochigi,0,,,
2020/1/21,Tochigi,0,,,
2020/1/22,Tochigi,0,,,
2020/1/23,Tochigi,0,,,
2020/1/24,Tochigi,0,,,
2020/1/25,Tochigi,0,,,
2020/1/26,Tochigi,0,,,
2020/1/27,Tochigi,0,,,
2020/1/28,Tochigi,0,,,
2020/1/29,Tochigi,0,,,
2020/1/30,Tochigi,0,,,
2020/1/31,Tochigi,0,,,
2020/2/1,Tochigi,0,,,
2020/2/2,Tochigi,0,,,
2020/2/3,Tochigi,0,,,
2020/2/4,Tochigi,0,,,
2020/2/5,Tochigi,0,,,
2020/2/6,Tochigi,0,,,
2020/2/7,Tochigi,0,,,
2020/2/8,Tochigi,0,,,
2020/2/9,Tochigi,0,,,
2020/2/10,Tochigi,0,,,
2020/2/11,Tochigi,0,,,
2020/2/12,Tochigi,0,,,
2020/2/13,Tochigi,0,,,
2020/2/14,Tochigi,0,,,
2020/2/15,Tochigi,0,,,
2020/2/16,Tochigi,0,,,
2020/2/17,Tochigi,0,,,
2020/2/18,Tochigi,0,,,
2020/2/19,Tochigi,0,,,
2020/2/20,Tochigi,0,,,
2020/2/21,Tochigi,0,,,
2020/2/22,Tochigi,1,,,
2020/2/23,Tochigi,0,,,
2020/2/24,Tochigi,0,,,
2020/2/25,Tochigi,0,,,
2020/2/26,Tochigi,0,,,
2020/2/27,Tochigi,0,,,
2020/2/28,Tochigi,0,,,
2020/2/29,Tochigi,0,,,
2020/3/1,Tochigi,0,,,
2020/3/2,Tochigi,0,,,
2020/3/3,Tochigi,0,,,
2020/3/4,Tochigi,0,,,
2020/3/5,Tochigi,1,,,
2020/3/6,Tochigi,0,,,
2020/3/7,Tochigi,0,,,
2020/3/8,Tochigi,0,,,
2020/3/9,Tochigi,0,,,
2020/3/10,Tochigi,0,,,
2020/3/11,Tochigi,0,,,
2020/3/12,Tochigi,0,,,
2020/3/13,Tochigi,0,,,
2020/3/14,Tochigi,0,,,
2020/3/15,Tochigi,0,,,
2020/3/16,Tochigi,0,,,
2020/3/17,Tochigi,0,,,
2020/3/18,Tochigi,1,,,
2020/3/19,Tochigi,0,,,
2020/3/20,Tochigi,1,,,
2020/3/21,Tochigi,0,,,
2020/3/22,Tochigi,0,,,
2020/3/23,Tochigi,0,,,
2020/3/24,Tochigi,2,,,
2020/3/25,Tochigi,4,,,
2020/3/26,Tochigi,1,,,
2020/3/27,Tochigi,0,,,
2020/3/28,Tochigi,0,,,
2020/3/29,Tochigi,1,,,
2020/3/30,Tochigi,0,,,
2020/3/31,Tochigi,1,,,
2020/4/1,Tochigi,1,,,
2020/4/2,Tochigi,0,,,
2020/4/3,Tochigi,3,,,
2020/4/4,Tochigi,0,,,
2020/4/5,Tochigi,0,,,
2020/4/6,Tochigi,0,,,
2020/4/7,Tochigi,1,,,
2020/4/8,Tochigi,6,,,
2020/4/9,Tochigi,5,,,
2020/4/10,Tochigi,2,,,
2020/4/11,Tochigi,2,,,
2020/4/12,Tochigi,0,,,
2020/4/13,Tochigi,1,,,
2020/4/14,Tochigi,1,,,
2020/4/15,Tochigi,2,,,
2020/4/16,Tochigi,4,,,
2020/4/17,Tochigi,3,,,
2020/4/18,Tochigi,0,,,
2020/4/19,Tochigi,0,,,
2020/4/20,Tochigi,5,,,
2020/4/21,Tochigi,2,,,
2020/4/22,Tochigi,1,,,
2020/4/23,Tochigi,0,,,
2020/4/24,Tochigi,0,,,
2020/4/25,Tochigi,0,,,
2020/4/26,Tochigi,2,,,
2020/4/27,Tochigi,0,,,
2020/4/28,Tochigi,0,,,
2020/4/29,Tochigi,0,,,
2020/4/30,Tochigi,0,,,
2020/5/1,Tochigi,0,,,
2020/5/2,Tochigi,0,,,
2020/5/3,Tochigi,0,,,
2020/5/4,Tochigi,0,,,
2020/5/5,Tochigi,0,,,
2020/5/6,Tochigi,0,,,
2020/5/7,Tochigi,0,,,
2020/5/8,Tochigi,2,,,
2020/5/9,Tochigi,0,0,25,29
2020/5/10,Tochigi,0,0,32,24
2020/5/11,Tochigi,0,0,32,24
2020/5/12,Tochigi,0,18,32,6
2020/5/13,Tochigi,0,18,38,1
2020/5/14,Tochigi,0,18,39,0
2020/5/15,Tochigi,4,18,40,0
2020/5/16,Tochigi,0,18,40,2
2020/5/17,Tochigi,0,18,40,2
2020/5/18,Tochigi,0,19,40,1
2020/5/19,Tochigi,1,15,44,2
2020/5/20,Tochigi,1,15,46,1
2020/5/21,Tochigi,2,15,46,3
2020/5/22,Tochigi,1,15,46,3
2020/5/23,Tochigi,0,15,47,2
2020/5/24,Tochigi,0,15,47,2
2020/5/25,Tochigi,1,17,47,1
2020/5/26,Tochigi,0,18,47,0
2020/5/27,Tochigi,0,17,48,0
2020/5/28,Tochigi,0,17,48,0
2020/5/29,Tochigi,0,16,49,0
2020/5/30,Tochigi,0,16,49,0
2020/5/31,Tochigi,0,16,49,0
2020/6/1,Tochigi,0,12,53,0
2020/6/2,Tochigi,1,14,53,0
2020/6/3,Tochigi,0,14,53,0
2020/6/4,Tochigi,0,10,57,0
2020/6/5,Tochigi,0,9,58,0
2020/6/6,Tochigi,0,9,60,0
2020/6/7,Tochigi,0,9,60,0
2020/6/8,Tochigi,0,6,61,0
2020/6/9,Tochigi,0,4,62,0
2020/6/10,Tochigi,0,4,62,0
2020/6/11,Tochigi,0,3,63,0
2020/6/12,Tochigi,0,1,64,0
2020/6/13,Tochigi,0,1,65,0
2020/6/14,Tochigi,0,1,65,0
2020/6/15,Tochigi,0,1,65,0
2020/6/16,Tochigi,0,1,65,0
2020/6/17,Tochigi,0,1,65,0
2020/6/18,Tochigi,0,1,65,0
2020/6/19,Tochigi,0,1,65,0
2020/6/20,Tochigi,0,1,65,0
2020/6/21,Tochigi,0,1,65,0
2020/6/22,Tochigi,0,1,65,0
2020/6/23,Tochigi,0,1,65,0
2020/6/24,Tochigi,0,1,65,0
2020/6/25,Tochigi,0,1,65,0
2020/6/26,Tochigi,0,0,65,0
2020/6/27,Tochigi,3,0,65,0
2020/6/28,Tochigi,5,0,65,0
2020/6/29,Tochigi,2,10,65,1
2020/6/30,Tochigi,3,12,65,1
2020/7/1,Tochigi,3,14,66,1
2020/7/2,Tochigi,2,16,66,0
2020/7/3,Tochigi,2,18,66,0
2020/7/4,Tochigi,0,18,86,18
2020/7/5,Tochigi,1,18,66,3
2020/7/6,Tochigi,0,21,67,1
2020/7/7,Tochigi,1,19,67,1
2020/7/8,Tochigi,2,14,72,2
2020/7/9,Tochigi,0,11,74,5
2020/7/10,Tochigi,3,11,82,3
2020/7/11,Tochigi,0,11,82,0
2020/7/12,Tochigi,2,11,82,0
2020/7/13,Tochigi,3,19,82,6
2020/7/14,Tochigi,5,19,83,4
2020/7/15,Tochigi,4,19,86,2
2020/7/16,Tochigi,5,27,87,7
2020/7/17,Tochigi,6,30,87,5
2020/7/18,Tochigi,6,30,90,2
2020/7/19,Tochigi,9,30,90,4
2020/7/20,Tochigi,3,46,90,3
2020/7/21,Tochigi,3,47,91,2
2020/7/22,Tochigi,3,46,95,2
2020/7/23,Tochigi,5,46,97,4
2020/7/24,Tochigi,4,46,97,4
2020/7/25,Tochigi,8,46,97,8
2020/7/26,Tochigi,4,46,99,14
2020/7/27,Tochigi,4,53,100,10
2020/7/28,Tochigi,2,47,112,8
2020/7/29,Tochigi,16,47,119,3
2020/7/30,Tochigi,6,50,127,8
2020/7/31,Tochigi,4,47,139,9
2020/8/1,Tochigi,0,47,148,0
2020/8/2,Tochigi,4,47,146,6
2020/8/3,Tochigi,3,50,146,6
2020/8/4,Tochigi,5,51,147,9
2020/8/5,Tochigi,17,43,148,33
2020/8/6,Tochigi,6,50,161,13
2020/8/7,Tochigi,8,49,168,13
2020/8/8,Tochigi,5,49,177,0
2020/8/9,Tochigi,3,49,178,19
2020/8/10,Tochigi,3,49,179,21
2020/8/11,Tochigi,3,45,180,24
2020/8/12,Tochigi,9,45,187,29
2020/8/13,Tochigi,4,47,203,14
2020/8/14,Tochigi,4,42,210,16
2020/8/15,Tochigi,0,42,213,13
2020/8/16,Tochigi,7,42,214,19
2020/8/17,Tochigi,1,43,221,12
2020/8/18,Tochigi,5,39,230,12
2020/8/19,Tochigi,2,39,242,2
2020/8/20,Tochigi,2,32,251,0
2020/8/21,Tochigi,2,32,252,1
2020/8/22,Tochigi,0,32,255,0
2020/8/23,Tochigi,1,32,255,1
2020/8/24,Tochigi,0,32,259,3
2020/8/25,Tochigi,0,25,264,1
2020/8/26,Tochigi,5,20,270,3
2020/8/27,Tochigi,1,21,273,0
2020/8/28,Tochigi,7,24,273,4
2020/8/29,Tochigi,1,24,276,2
2020/8/30,Tochigi,0,24,277,1
2020/8/31,Tochigi,0,29,277,4
2020/9/1,Tochigi,3,23,284,2
2020/9/2,Tochigi,1,25,287,6
2020/9/3,Tochigi,0,22,288,4
2020/9/4,Tochigi,2,20,290,2
2020/9/5,Tochigi,0,20,292,4
2020/9/6,Tochigi,1,20,292,3
2020/9/7,Tochigi,4,18,296,1
2020/9/8,Tochigi,2,18,299,2
2020/9/9,Tochigi,3,19,299,0
2020/9/10,Tochigi,4,21,300,1
2020/9/11,Tochigi,5,19,302,6
2020/9/12,Tochigi,10,19,302,16
2020/9/13,Tochigi,0,19,302,16
2020/9/14,Tochigi,21,36,304,18
2020/9/15,Tochigi,9,47,304,16
2020/9/16,Tochigi,1,63,304,1
2020/9/17,Tochigi,6,59,311,4
2020/9/18,Tochigi,1,61,313,1
2020/9/19,Tochigi,9,61,314,9
2020/9/20,Tochigi,2,61,314,11
2020/9/21,Tochigi,13,61,315,23
2020/9/22,Tochigi,1,61,316,24
2020/9/23,Tochigi,6,80,326,1
2020/9/24,Tochigi,3,66,333,11
2020/9/25,Tochigi,15,68,346,11
2020/9/26,Tochigi,1,68,355,3
2020/9/27,Tochigi,0,68,359,1
2020/9/28,Tochigi,0,57,370,1
2020/9/29,Tochigi,1,48,379,0
2020/9/30,Tochigi,3,47,382,1
2020/10/1,Tochigi,1,47,383,1
2020/10/2,Tochigi,1,38,394,0
2020/10/3,Tochigi,2,38,396,0
2020/10/4,Tochigi,2,38,396,2
2020/10/5,Tochigi,1,33,406,2
2020/10/6,Tochigi,4,29,409,3
2020/10/7,Tochigi,1,25,418,1
2020/10/8,Tochigi,0,24,419,1
2020/10/9,Tochigi,0,23,421,2
2020/10/10,Tochigi,2,23,422,1
2020/10/11,Tochigi,0,23,424,3
2020/10/12,Tochigi,0,18,428,3
2020/10/13,Tochigi,0,15,430,2
2020/10/14,Tochigi,8,15,431,5
2020/10/15,Tochigi,1,17,435,0
2020/10/16,Tochigi,5,19,437,1
2020/10/17,Tochigi,5,19,439,4
2020/10/18,Tochigi,2,19,439,6
2020/10/19,Tochigi,1,25,440,0
2020/10/20,Tochigi,5,29,442,0
2020/10/21,Tochigi,2,31,442,1
2020/10/22,Tochigi,0,31,442,1
2020/10/23,Tochigi,3,32,444,1
2020/10/24,Tochigi,0,30,446,1
2020/10/25,Tochigi,1,27,450,1
2020/10/26,Tochigi,0,24,453,1
2020/10/27,Tochigi,3,26,454,1
2020/10/28,Tochigi,2,21,461,1
2020/10/29,Tochigi,2,23,461,1
2020/10/30,Tochigi,3,23,464,1
2020/10/31,Tochigi,2,25,464,1
2020/11/1,Tochigi,0,25,464,1
2020/11/2,Tochigi,1,24,466,1
2020/11/3,Tochigi,2,26,466,1
2020/11/4,Tochigi,1,24,469,1
2020/11/5,Tochigi,1,24,470,1
2020/11/6,Tochigi,2,25,471,1
2020/11/7,Tochigi,2,25,473,1
2020/11/8,Tochigi,0,24,474,1
2020/11/9,Tochigi,1,18,481,1
2020/11/10,Tochigi,4,19,484,1
2020/11/11,Tochigi,2,21,484,1
2020/11/12,Tochigi,2,20,487,1
2020/11/13,Tochigi,2,19,490,1
2020/11/14,Tochigi,4,23,490,1
2020/11/15,Tochigi,3,26,490,1
2020/11/16,Tochigi,1,26,491,2
2020/11/17,Tochigi,6,30,493,2
2020/11/18,Tochigi,4,34,493,2
2020/11/19,Tochigi,15,46,496,2
2020/11/20,Tochigi,8,52,498,2
2020/11/21,Tochigi,8,59,499,2
2020/11/22,Tochigi,14,72,500,2
2020/11/23,Tochigi,1,73,500,2
2020/11/24,Tochigi,11,80,504,2
2020/11/25,Tochigi,11,78,517,2
2020/11/26,Tochigi,4,79,520,2
2020/11/27,Tochigi,8,81,526,2
2020/11/28,Tochigi,12,92,527,2
2020/11/29,Tochigi,15,105,529,2
2020/11/30,Tochigi,4,103,535,2
2020/12/1,Tochigi,26,120,544,2
2020/12/2,Tochigi,24,138,550,2
2020/12/3,Tochigi,14,138,564,2
2020/12/4,Tochigi,17,148,571,2
2020/12/5,Tochigi,13,156,576,2
2020/12/6,Tochigi,17,170,579,2
2020/12/7,Tochigi,16,170,579,2
2020/12/8,Tochigi,17,183,599,2
2020/12/9,Tochigi,18,194,606,2
2020/12/10,Tochigi,22,207,615,2
2020/12/11,Tochigi,17,212,627,2
2020/12/12,Tochigi,21,227,633,2
2020/12/13,Tochigi,10,233,637,2
2020/12/14,Tochigi,10,195,685,2
2020/12/15,Tochigi,35,218,697,2
2020/12/16,Tochigi,23,230,708,2
2020/12/17,Tochigi,30,242,726,3
2020/12/18,Tochigi,21,242,726,3
2020/12/19,Tochigi,13,257,745,3
2020/12/20,Tochigi,20,267,755,3
2020/12/21,Tochigi,17,271,768,4
2020/12/22,Tochigi,34,271,802,4
2020/12/23,Tochigi,33,263,843,4
2020/12/24,Tochigi,24,258,872,6
2020/12/25,Tochigi,35,281,884,6
2020/12/26,Tochigi,42,291,916,6
2020/12/27,Tochigi,28,300,935,6
2020/12/28,Tochigi,31,310,956,6
2020/12/29,Tochigi,83,373,976,6
2020/12/30,Tochigi,56,415,990,6
2020/12/31,Tochigi,73,472,1006,6
2021/1/1,Tochigi,56,495,1039,6
2021/1/2,Tochigi,56,529,1061,6
2021/1/3,Tochigi,72,590,1072,6
2021/1/4,Tochigi,69,632,1099,6
2021/1/5,Tochigi,111,669,1173,7
2021/1/6,Tochigi,132,774,1200,7
2021/1/7,Tochigi,130,879,1225,7
2021/1/8,Tochigi,150,987,1267,9
2021/1/9,Tochigi,138,1103,1289,9
2021/1/10,Tochigi,118,1166,1344,10
2021/1/11,Tochigi,106,1256,1360,12
2021/1/12,Tochigi,82,1313,1386,16
2021/1/13,Tochigi,141,1346,1493,16
2021/1/14,Tochigi,77,1292,1624,16
2021/1/15,Tochigi,96,1359,1653,17
2021/1/16,Tochigi,96,1365,1743,18
2021/1/17,Tochigi,54,1396,1766,18
2021/1/18,Tochigi,84,1376,1870,19
2021/1/19,Tochigi,94,1248,2092,23
2021/1/20,Tochigi,44,1155,2229,28
2021/1/21,Tochigi,49,1107,2326,29
2021/1/22,Tochigi,54,1033,2454,33
2021/1/23,Tochigi,40,971,2556,35
2021/1/24,Tochigi,29,900,2656,36
2021/1/25,Tochigi,18,859,2715,38
2021/1/26,Tochigi,41,798,2817,40
2021/1/27,Tochigi,38,796,2857,40
2021/1/28,Tochigi,34,756,2890,0
2021/1/29,Tochigi,44,665,3024,0
2021/1/30,Tochigi,24,604,3106,0
2021/1/31,Tochigi,16,510,3215,0
2021/2/1,Tochigi,3,470,3257,0
2021/2/2,Tochigi,17,410,3332,0
2021/2/3,Tochigi,12,391,3363,0
2021/2/4,Tochigi,27,348,3433,0
2021/2/5,Tochigi,24,322,3483,0
2021/2/6,Tochigi,17,309,3509,0
2021/2/7,Tochigi,10,302,3524,0
2021/2/8,Tochigi,3,278,3550,0
2021/2/9,Tochigi,14,239,3602,0
2021/2/10,Tochigi,20,242,3619,0
2021/2/11,Tochigi,9,235,3635,0
2021/2/12,Tochigi,11,220,3660,0
2021/2/13,Tochigi,16,221,3675,0
2021/2/14,Tochigi,8,220,3684,0
2021/2/15,Tochigi,9,215,3697,0
2021/2/16,Tochigi,10,189,3732,0
2021/2/17,Tochigi,9,183,3747,0
2021/2/18,Tochigi,15,184,3761,0
2021/2/19,Tochigi,7,179,3772,0
2021/2/20,Tochigi,16,182,3782,0
2021/2/21,Tochigi,9,183,3789,0
2021/2/22,Tochigi,0,169,3803,0
2021/2/23,Tochigi,11,173,3810,0
2021/2/24,Tochigi,12,165,3830,0
2021/2/25,Tochigi,13,149,3858,0
2021/2/26,Tochigi,5,142,3870,0
2021/2/27,Tochigi,12,145,3879,0
2021/2/28,Tochigi,3,133,3894,0
2021/3/1,Tochigi,8,127,3908,0
2021/3/2,Tochigi,12,129,3917,0
2021/3/3,Tochigi,7,121,3932,0
2021/3/4,Tochigi,11,103,3961,0
2021/3/5,Tochigi,14,107,3970,0
2021/3/6,Tochigi,12,111,3978,0
2021/3/7,Tochigi,9,112,3986,0
2021/3/8,Tochigi,6,104,4000,0
2021/3/9,Tochigi,22,115,4011,0
2021/3/10,Tochigi,13,118,4021,0
2021/3/11,Tochigi,17,123,4033,0
2021/3/12,Tochigi,18,134,4040,0
2021/3/13,Tochigi,18,138,4054,0
2021/3/14,Tochigi,24,148,4068,0
2021/3/15,Tochigi,4,135,4084,0
2021/3/16,Tochigi,17,140,4096,0
2021/3/17,Tochigi,30,157,4109,0
2021/3/18,Tochigi,19,152,4132,0
2021/3/19,Tochigi,36,163,4157,0
2021/3/20,Tochigi,29,181,4168,0
2021/3/21,Tochigi,3,166,4186,0
2021/3/22,Tochigi,9,155,4206,0
2021/3/23,Tochigi,20,158,4223,0
2021/3/24,Tochigi,16,160,4237,0
2021/3/25,Tochigi,7,133,4271,0
2021/3/26,Tochigi,30,149,4285,0
2021/3/27,Tochigi,22,162,4294,0
2021/3/28,Tochigi,19,160,4315,0
2021/3/29,Tochigi,16,165,4326,0
2021/3/30,Tochigi,29,171,4349,0
2021/3/31,Tochigi,48,207,4361,0
2021/4/1,Tochigi,21,214,4375,0
2021/4/2,Tochigi,32,225,4396,0
2021/4/3,Tochigi,41,248,4414,0
2021/4/4,Tochigi,24,255,4431,0
2021/4/5,Tochigi,21,244,4463,0
2021/4/6,Tochigi,24,225,4483,23
2021/4/7,Tochigi,24,223,4508,24
2021/4/8,Tochigi,25,242,4538,0
2021/4/9,Tochigi,41,256,4565,0
2021/4/10,Tochigi,29,258,4592,0
2021/4/11,Tochigi,7,246,4611,0
2021/4/12,Tochigi,14,222,4649,0
2021/4/13,Tochigi,13,199,4685,0
2021/4/14,Tochigi,31,198,4717,0
2021/4/15,Tochigi,22,213,4724,0
2021/4/16,Tochigi,20,200,4757,0
2021/4/17,Tochigi,30,202,4785,0
2021/4/18,Tochigi,11,191,4807,0
2021/4/19,Tochigi,12,169,4841,0
2021/4/20,Tochigi,23,178,4855,0
2021/4/21,Tochigi,25,185,4873,0
2021/4/22,Tochigi,22,190,4890,0
2021/4/23,Tochigi,23,190,4913,0
2021/4/24,Tochigi,26,191,4938,0
2021/4/25,Tochigi,28,209,4948,0
2021/4/26,Tochigi,15,199,4972,0
2021/4/27,Tochigi,39,223,4987,0
2021/4/28,Tochigi,29,237,5001,0
2021/4/29,Tochigi,31,252,5017,0
2021/4/30,Tochigi,10,242,5036,0
2021/5/1,Tochigi,31,240,5069,0
2021/5/2,Tochigi,21,239,5091,0
2021/5/3,Tochigi,19,241,5108,0
2021/5/4,Tochigi,20,245,5124,0
2021/5/5,Tochigi,28,261,5136,0
2021/5/6,Tochigi,16,235,5178,0
2021/5/7,Tochigi,36,242,5206,0
2021/5/8,Tochigi,51,274,5225,0
2021/5/9,Tochigi,29,291,5236,0
2021/5/10,Tochigi,28,283,5272,0
2021/5/11,Tochigi,22,283,5293,0
2021/5/12,Tochigi,32,293,5315,0
2021/5/13,Tochigi,49,304,5353,0
2021/5/14,Tochigi,51,338,5370,0
2021/5/15,Tochigi,43,358,5393,0
2021/5/16,Tochigi,20,357,5414,0
2021/5/17,Tochigi,22,341,5452,0
2021/5/18,Tochigi,43,345,5491,0
2021/5/19,Tochigi,37,359,5514,0
2021/5/20,Tochigi,36,347,5562,0
2021/5/21,Tochigi,46,361,5594,0
2021/5/22,Tochigi,34,361,5628,0
2021/5/23,Tochigi,18,350,5656,0
2021/5/24,Tochigi,27,330,5703,0
2021/5/25,Tochigi,28,327,5734,0
2021/5/26,Tochigi,47,351,5757,0
2021/5/27,Tochigi,43,359,5792,0
2021/5/28,Tochigi,52,378,5822,0
2021/5/29,Tochigi,25,353,5872,0
2021/5/30,Tochigi,26,341,5910,0
2021/5/31,Tochigi,13,304,5960,0
2021/6/1,Tochigi,33,314,5983,0
2021/6/2,Tochigi,27,300,6024,0
2021/6/3,Tochigi,25,298,6051,0
2021/6/4,Tochigi,23,289,6083,0
2021/6/5,Tochigi,25,274,6123,0
2021/6/6,Tochigi,13,251,6159,0
2021/6/7,Tochigi,21,240,6190,0
2021/6/8,Tochigi,28,240,6218,0
2021/6/9,Tochigi,34,244,6247,0
2021/6/10,Tochigi,32,250,6273,0
2021/6/11,Tochigi,26,251,6298,0
2021/6/12,Tochigi,34,261,6322,0
2021/6/13,Tochigi,9,258,6333,0
2021/6/14,Tochigi,17,237,6371,0
2021/6/15,Tochigi,25,234,6399,0
2021/6/16,Tochigi,15,222,6426,0
2021/6/17,Tochigi,11,206,6453,0
2021/6/18,Tochigi,23,196,6485,0
2021/6/19,Tochigi,14,186,6509,0
2021/6/20,Tochigi,15,180,6530,0
2021/6/21,Tochigi,15,172,6553,0
2021/6/22,Tochigi,29,181,6573,0
2021/6/23,Tochigi,22,186,6590,0
2021/6/24,Tochigi,19,183,6612,0
2021/6/25,Tochigi,27,194,6627,0
2021/6/26,Tochigi,37,217,6641,0
2021/6/27,Tochigi,20,227,6651,0
2021/6/28,Tochigi,18,221,6675,0
2021/6/29,Tochigi,19,228,6687,0
2021/6/30,Tochigi,29,238,6706,0
2021/7/1,Tochigi,27,240,6731,0
2021/7/2,Tochigi,29,246,6754,0
2021/7/3,Tochigi,28,257,6770,0
2021/7/4,Tochigi,11,247,6791,0
2021/7/5,Tochigi,14,221,6831,0
2021/7/6,Tochigi,25,217,6860,0
2021/7/7,Tochigi,14,218,6873,0
2021/7/8,Tochigi,19,201,6909,0
2021/7/9,Tochigi,17,193,6934,0
2021/7/10,Tochigi,20,188,6959,0
2021/7/11,Tochigi,13,183,6977,0
2021/7/12,Tochigi,10,166,7004,0
2021/7/13,Tochigi,28,170,7028,0
2021/7/14,Tochigi,18,174,7042,0
2021/7/15,Tochigi,13,169,7060,0
2021/7/16,Tochigi,26,188,7067,0
2021/7/17,Tochigi,48,222,7080,0
2021/7/18,Tochigi,12,221,7093,0
2021/7/19,Tochigi,23,215,7122,0
2021/7/20,Tochigi,20,212,7144,0
2021/7/21,Tochigi,42,239,7159,0
2021/7/22,Tochigi,33,256,7175,0
2021/7/23,Tochigi,40,288,7183,0
2021/7/24,Tochigi,31,298,7204,0
2021/7/25,Tochigi,43,322,7223,0
2021/7/26,Tochigi,53,340,7258,0
2021/7/27,Tochigi,108,418,7288,0
2021/7/28,Tochigi,102,493,7315,0
2021/7/29,Tochigi,142,604,7346,0
2021/7/30,Tochigi,120,693,7376,0
2021/7/31,Tochigi,170,830,7409,0
2021/8/1,Tochigi,63,859,7442,0
2021/8/2,Tochigi,75,887,7488,0
2021/8/3,Tochigi,139,962,7552,0
2021/8/4,Tochigi,178,1091,7600,0
2021/8/5,Tochigi,135,1146,7680,0
2021/8/6,Tochigi,138,1225,7739,0
2021/8/7,Tochigi,164,1311,7817,0
2021/8/8,Tochigi,98,1353,7872,0
2021/8/9,Tochigi,95,1371,7949,0
2021/8/10,Tochigi,101,1369,8051,0
2021/8/11,Tochigi,166,1428,8156,0
2021/8/12,Tochigi,171,1510,8244,0
2021/8/13,Tochigi,174,1602,8326,0
2021/8/14,Tochigi,195,1719,8403,0
2021/8/15,Tochigi,112,1697,8537,0
2021/8/16,Tochigi,76,1478,8832,0
2021/8/17,Tochigi,177,1565,8920,0
2021/8/18,Tochigi,200,1682,9002,0
2021/8/19,Tochigi,273,1713,9243,0
2021/8/20,Tochigi,262,1756,9461,0
2021/8/21,Tochigi,244,1910,9551,0
2021/8/22,Tochigi,195,2006,9650,0
2021/8/23,Tochigi,101,1941,9815,0
2021/8/24,Tochigi,223,2057,9922,0
2021/8/25,Tochigi,220,2154,10045,0
2021/8/26,Tochigi,227,2174,10250,0
2021/8/27,Tochigi,167,2077,10512,0
